Id,Date,Message,Description,EntryDateTime,Status,NumberOfExchangeRates,NumberOfCrossRates
6563,2018-11-27 00:00:00,,,2021-11-06 14:00:04.8727011,1,19,18
6564,2018-11-28 00:00:00,,,2021-11-06 14:00:07.3318629,1,19,18
6565,2018-11-29 00:00:00,,,2021-11-06 14:00:09.8347529,1,19,18
6566,2018-11-30 00:00:00,,,2021-11-06 14:00:12.3203322,1,19,18
6567,2018-12-01 00:00:00,Weekend,,2021-11-06 14:00:14.837436,0,,
6568,2018-12-02 00:00:00,Weekend,,2021-11-06 14:00:14.9040194,0,,
6569,2018-12-03 00:00:00,,,2021-11-06 14:00:14.9671066,1,19,18
6570,2018-12-04 00:00:00,,,2021-11-06 14:00:17.4636529,1,19,18
6571,2018-12-05 00:00:00,,,2021-11-06 14:00:19.9602646,1,19,18
6572,2018-12-06 00:00:00,,,2021-11-06 14:00:22.4989423,1,19,18
6573,2018-12-07 00:00:00,,,2021-11-06 14:00:25.0186483,1,19,18
6574,2018-12-08 00:00:00,Weekend,,2021-11-06 14:00:27.5695702,0,,
6575,2018-12-09 00:00:00,Weekend,,2021-11-06 14:00:27.6401631,0,,
6576,2018-12-10 00:00:00,,,2021-11-06 14:00:27.7061448,1,19,18
6577,2018-12-11 00:00:00,,,2021-11-06 14:00:30.2735619,1,19,18
6578,2018-12-12 00:00:00,,,2021-11-06 14:00:33.0278659,1,19,18
6579,2018-12-13 00:00:00,,,2021-11-06 14:00:35.8074679,1,19,18
6580,2018-12-14 00:00:00,,,2021-11-06 14:00:38.4894426,1,19,18
6581,2018-12-15 00:00:00,Weekend,,2021-11-06 14:00:41.2737946,0,,
6582,2018-12-16 00:00:00,Weekend,,2021-11-06 14:00:41.3490749,0,,
6583,2018-12-17 00:00:00,,,2021-11-06 14:00:41.4221265,1,19,18
6584,2018-12-18 00:00:00,,,2021-11-06 14:00:44.0791967,1,19,18
6585,2018-12-19 00:00:00,,,2021-11-06 14:00:46.7214575,1,19,18
6586,2018-12-20 00:00:00,,,2021-11-06 14:00:49.3542062,1,19,18
6587,2018-12-21 00:00:00,,,2021-11-06 14:00:52.008204,1,19,18
6588,2018-12-22 00:00:00,Weekend,,2021-11-06 14:00:55.7245452,0,,
6589,2018-12-23 00:00:00,Weekend,,2021-11-06 14:00:55.8065108,0,,
6590,2018-12-24 00:00:00,,,2021-11-06 14:00:55.8758868,1,19,18
6591,2018-12-25 00:00:00,,,2021-11-06 14:00:58.5455495,1,19,18
6592,2018-12-26 00:00:00,,,2021-11-06 14:01:01.1888088,1,19,18
6593,2018-12-27 00:00:00,,,2021-11-06 14:01:03.9687081,1,19,18
6594,2018-12-28 00:00:00,,,2021-11-06 14:01:06.6371921,1,19,18
6595,2018-12-29 00:00:00,Weekend,,2021-11-06 14:01:10.5665833,0,,
6596,2018-12-30 00:00:00,Weekend,,2021-11-06 14:01:10.6367194,0,,
6597,2018-12-31 00:00:00,,,2021-11-06 14:01:10.708025,1,19,18
6598,2019-01-01 00:00:00,First day of the year,,2021-11-06 14:01:13.4014706,0,,
6599,2019-01-02 00:00:00,,,2021-11-06 14:01:13.4880117,1,19,18
6600,2019-01-03 00:00:00,,,2021-11-06 14:01:16.3024023,1,19,18
6601,2019-01-04 00:00:00,,,2021-11-06 14:01:19.0670947,1,19,18
6602,2019-01-05 00:00:00,Weekend,,2021-11-06 14:01:21.8250068,0,,
6603,2019-01-06 00:00:00,Weekend,,2021-11-06 14:01:21.8968024,0,,
6604,2019-01-07 00:00:00,,,2021-11-06 14:01:21.9668354,1,19,18
6605,2019-01-08 00:00:00,,,2021-11-06 14:01:24.7106951,1,19,18
6606,2019-01-09 00:00:00,,,2021-11-06 14:01:27.4719475,1,19,18
6607,2019-01-10 00:00:00,,,2021-11-06 14:01:31.3325126,1,19,18
6608,2019-01-11 00:00:00,,,2021-11-06 14:01:35.1978111,1,19,18
6609,2019-01-12 00:00:00,Weekend,,2021-11-06 14:01:38.150552,0,,
6610,2019-01-13 00:00:00,Weekend,,2021-11-06 14:01:38.2360489,0,,
6611,2019-01-14 00:00:00,,,2021-11-06 14:01:38.3088879,1,19,18
6612,2019-01-15 00:00:00,,,2021-11-06 14:01:41.1792209,1,19,18
6613,2019-01-16 00:00:00,,,2021-11-06 14:01:44.0201678,1,19,18
6614,2019-01-17 00:00:00,,,2021-11-06 14:01:46.841443,1,19,18
6615,2019-01-18 00:00:00,,,2021-11-06 14:01:49.6762328,1,19,18
6616,2019-01-19 00:00:00,Weekend,,2021-11-06 14:01:52.5111176,0,,
6617,2019-01-20 00:00:00,Weekend,,2021-11-06 14:01:52.5868594,0,,
6618,2019-01-21 00:00:00,,,2021-11-06 14:01:52.6622353,1,19,18
6619,2019-01-22 00:00:00,,,2021-11-06 14:01:55.5045883,1,19,18
6620,2019-01-23 00:00:00,,,2021-11-06 14:01:58.3871534,1,19,18
6621,2019-01-24 00:00:00,,,2021-11-06 14:02:02.3198565,1,19,18
6622,2019-01-25 00:00:00,,,2021-11-06 14:02:05.2237569,1,19,18
6623,2019-01-26 00:00:00,Weekend,,2021-11-06 14:02:09.1827554,0,,
6624,2019-01-27 00:00:00,Weekend,,2021-11-06 14:02:09.2647767,0,,
6625,2019-01-28 00:00:00,,,2021-11-06 14:02:09.3406136,1,19,18
6626,2019-01-29 00:00:00,,,2021-11-06 14:02:12.259184,1,19,18
6627,2019-01-30 00:00:00,,,2021-11-06 14:02:15.2539804,1,19,18
6628,2019-01-31 00:00:00,,,2021-11-06 14:02:18.1879055,1,19,18
6629,2019-02-01 00:00:00,,,2021-11-06 14:02:21.0954849,1,19,18
6630,2019-02-02 00:00:00,Weekend,,2021-11-06 14:02:34.0873636,0,,
6631,2019-02-03 00:00:00,Weekend,,2021-11-06 14:02:34.1672209,0,,
6632,2019-02-04 00:00:00,,,2021-11-06 14:02:34.2429753,1,19,18
6633,2019-02-05 00:00:00,,,2021-11-06 14:02:38.2297451,1,19,18
6634,2019-02-06 00:00:00,,,2021-11-06 14:02:41.1800011,1,19,18
6635,2019-02-07 00:00:00,,,2021-11-06 14:02:44.2524552,1,19,18
6636,2019-02-08 00:00:00,,,2021-11-06 14:02:47.4861062,1,19,18
6637,2019-02-09 00:00:00,Weekend,,2021-11-06 14:02:50.4079807,0,,
6638,2019-02-10 00:00:00,Weekend,,2021-11-06 14:02:50.483756,0,,
6639,2019-02-11 00:00:00,,,2021-11-06 14:02:50.5648562,1,19,18
6640,2019-02-12 00:00:00,,,2021-11-06 14:02:53.9198594,1,19,18
6641,2019-02-13 00:00:00,,,2021-11-06 14:02:58.1085473,1,19,18
6642,2019-02-14 00:00:00,,,2021-11-06 14:03:01.2493268,1,19,18
6643,2019-02-15 00:00:00,,,2021-11-06 14:03:04.2945716,1,19,18
6644,2019-02-16 00:00:00,Weekend,,2021-11-06 14:03:07.3534308,0,,
6645,2019-02-17 00:00:00,Weekend,,2021-11-06 14:03:07.4306151,0,,
6646,2019-02-18 00:00:00,,,2021-11-06 14:03:07.5385146,1,19,18
6647,2019-02-19 00:00:00,,,2021-11-06 14:03:10.5764416,1,19,18
6648,2019-02-20 00:00:00,,,2021-11-06 14:03:13.6965116,1,19,18
6649,2019-02-21 00:00:00,,,2021-11-06 14:03:16.7782193,1,19,18
6650,2019-02-22 00:00:00,,,2021-11-06 14:03:19.9043041,1,19,18
6651,2019-02-23 00:00:00,Weekend,,2021-11-06 14:03:23.0561191,0,,
6652,2019-02-24 00:00:00,Weekend,,2021-11-06 14:03:23.138427,0,,
6653,2019-02-25 00:00:00,,,2021-11-06 14:03:23.2175251,1,19,18
6654,2019-02-26 00:00:00,,,2021-11-06 14:03:26.3341299,1,19,18
6655,2019-02-27 00:00:00,,,2021-11-06 14:03:29.4300129,1,19,18
6656,2019-02-28 00:00:00,,,2021-11-06 14:03:32.5771691,1,19,18
6657,2019-03-01 00:00:00,,,2021-11-06 14:03:35.7089676,1,19,18
6658,2019-03-02 00:00:00,Weekend,,2021-11-06 14:03:48.8531661,0,,
6659,2019-03-03 00:00:00,Weekend,,2021-11-06 14:03:48.938959,0,,
6660,2019-03-04 00:00:00,,,2021-11-06 14:03:49.0183063,1,19,18
6661,2019-03-05 00:00:00,,,2021-11-06 14:03:52.2633312,1,19,18
6662,2019-03-06 00:00:00,,,2021-11-06 14:03:55.4972074,1,19,18
6663,2019-03-07 00:00:00,,,2021-11-06 14:03:58.9764854,1,19,18
6664,2019-03-08 00:00:00,,,2021-11-06 14:04:02.3678685,1,19,18
6665,2019-03-09 00:00:00,Weekend,,2021-11-06 14:04:05.8097378,0,,
6666,2019-03-10 00:00:00,Weekend,,2021-11-06 14:04:05.9182348,0,,
6667,2019-03-11 00:00:00,,,2021-11-06 14:04:06.0081755,1,19,18
6668,2019-03-12 00:00:00,,,2021-11-06 14:04:09.4364976,1,19,18
6669,2019-03-13 00:00:00,,,2021-11-06 14:04:12.9882955,1,19,18
6670,2019-03-14 00:00:00,,,2021-11-06 14:04:16.4560295,1,19,18
6671,2019-03-15 00:00:00,,,2021-11-06 14:04:19.840008,1,19,18
6672,2019-03-16 00:00:00,Weekend,,2021-11-06 14:04:23.1469253,0,,
6673,2019-03-17 00:00:00,Weekend,,2021-11-06 14:04:23.230383,0,,
6674,2019-03-18 00:00:00,,,2021-11-06 14:04:23.3148926,1,19,18
6675,2019-03-19 00:00:00,,,2021-11-06 14:04:27.0085227,1,19,18
6676,2019-03-20 00:00:00,,,2021-11-06 14:04:30.3187695,1,19,18
6677,2019-03-21 00:00:00,,,2021-11-06 14:04:33.7756756,1,19,18
6678,2019-03-22 00:00:00,,,2021-11-06 14:04:37.0821203,1,19,18
6679,2019-03-23 00:00:00,Weekend,,2021-11-06 14:04:40.5708363,0,,
6680,2019-03-24 00:00:00,Weekend,,2021-11-06 14:04:40.6634652,0,,
6681,2019-03-25 00:00:00,,,2021-11-06 14:04:40.7536382,1,19,18
6682,2019-03-26 00:00:00,,,2021-11-06 14:04:44.1207664,1,19,18
6683,2019-03-27 00:00:00,,,2021-11-06 14:04:47.5027193,1,19,18
6684,2019-03-28 00:00:00,,,2021-11-06 14:04:50.8683584,1,19,18
6685,2019-03-29 00:00:00,,,2021-11-06 14:04:55.2762225,1,19,18
6686,2019-03-30 00:00:00,Weekend,,2021-11-06 14:04:58.7330172,0,,
6687,2019-03-31 00:00:00,Weekend,,2021-11-06 14:04:58.8324204,0,,
6688,2019-04-01 00:00:00,,,2021-11-06 14:04:58.9209129,1,19,18
6689,2019-04-02 00:00:00,,,2021-11-06 14:05:12.3398816,1,19,18
6690,2019-04-03 00:00:00,,,2021-11-06 14:05:15.7143093,1,19,18
6691,2019-04-04 00:00:00,,,2021-11-06 14:05:19.0929285,1,19,18
6692,2019-04-05 00:00:00,,,2021-11-06 14:05:22.4924723,1,19,18
6693,2019-04-06 00:00:00,Weekend,,2021-11-06 14:05:25.9049043,0,,
6694,2019-04-07 00:00:00,Weekend,,2021-11-06 14:05:25.990985,0,,
6695,2019-04-08 00:00:00,,,2021-11-06 14:05:26.0746827,1,19,18
6696,2019-04-09 00:00:00,,,2021-11-06 14:05:29.5602448,1,19,18
6697,2019-04-10 00:00:00,,,2021-11-06 14:05:32.9955402,1,19,18
6698,2019-04-11 00:00:00,,,2021-11-06 14:05:36.4923729,1,19,18
6699,2019-04-12 00:00:00,,,2021-11-06 14:05:39.9353151,1,19,18
6700,2019-04-13 00:00:00,Weekend,,2021-11-06 14:05:43.4510146,0,,
6701,2019-04-14 00:00:00,Weekend,,2021-11-06 14:05:43.5408322,0,,
6702,2019-04-15 00:00:00,,,2021-11-06 14:05:43.6301478,1,19,18
6703,2019-04-16 00:00:00,,,2021-11-06 14:05:47.1308432,1,19,18
6704,2019-04-17 00:00:00,,,2021-11-06 14:05:50.8079951,1,19,18
6705,2019-04-18 00:00:00,,,2021-11-06 14:05:55.5208536,1,19,18
6706,2019-04-19 00:00:00,,,2021-11-06 14:05:59.1442061,1,19,18
6707,2019-04-20 00:00:00,Weekend,,2021-11-06 14:06:02.7931474,0,,
6708,2019-04-21 00:00:00,Weekend,,2021-11-06 14:06:02.8942607,0,,
6709,2019-04-22 00:00:00,,,2021-11-06 14:06:02.98359,1,19,18
6710,2019-04-23 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 14:06:06.6545473,0,,
6711,2019-04-24 00:00:00,,,2021-11-06 14:06:06.9266999,1,19,18
6712,2019-04-25 00:00:00,,,2021-11-06 14:06:10.6583492,1,19,18
6713,2019-04-26 00:00:00,,,2021-11-06 14:06:15.3817962,1,19,18
6714,2019-04-27 00:00:00,Weekend,,2021-11-06 14:06:20.1623222,0,,
6715,2019-04-28 00:00:00,Weekend,,2021-11-06 14:06:20.2578789,0,,
6716,2019-04-29 00:00:00,,,2021-11-06 14:06:20.3824089,1,19,18
6717,2019-04-30 00:00:00,,,2021-11-06 14:06:24.4563386,1,19,18
6718,2019-05-01 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 14:06:28.4268364,0,,
6719,2019-05-02 00:00:00,,,2021-11-06 14:06:38.7407628,1,19,18
6720,2019-05-03 00:00:00,,,2021-11-06 14:06:42.738334,1,19,18
6721,2019-05-04 00:00:00,Weekend,,2021-11-06 14:06:46.4112541,0,,
6722,2019-05-05 00:00:00,Weekend,,2021-11-06 14:06:46.5089222,0,,
6723,2019-05-06 00:00:00,,,2021-11-06 14:06:46.6195449,1,19,18
6724,2019-05-07 00:00:00,,,2021-11-06 14:06:50.2652761,1,19,18
6725,2019-05-08 00:00:00,,,2021-11-06 14:06:54.1734682,1,19,18
6726,2019-05-09 00:00:00,,,2021-11-06 14:06:58.002062,1,19,18
6727,2019-05-10 00:00:00,,,2021-11-06 14:07:02.0284553,1,19,18
6728,2019-05-11 00:00:00,Weekend,,2021-11-06 14:07:05.9102469,0,,
6729,2019-05-12 00:00:00,Weekend,,2021-11-06 14:07:06.0276425,0,,
6730,2019-05-13 00:00:00,,,2021-11-06 14:07:06.1230218,1,19,18
6731,2019-05-14 00:00:00,,,2021-11-06 14:07:10.3088452,1,19,18
6732,2019-05-15 00:00:00,,,2021-11-06 14:07:14.2712169,1,19,18
6733,2019-05-16 00:00:00,,,2021-11-06 14:07:17.9811825,1,19,18
6734,2019-05-17 00:00:00,,,2021-11-06 14:07:22.0304212,1,19,18
6735,2019-05-18 00:00:00,Weekend,,2021-11-06 14:07:25.8437632,0,,
6736,2019-05-19 00:00:00,Weekend,,2021-11-06 14:07:25.9452309,0,,
6737,2019-05-20 00:00:00,,,2021-11-06 14:07:26.037323,1,19,18
6738,2019-05-21 00:00:00,,,2021-11-06 14:07:30.9068413,1,19,18
6739,2019-05-22 00:00:00,,,2021-11-06 14:07:34.6894255,1,19,18
6740,2019-05-23 00:00:00,,,2021-11-06 14:07:38.5010769,1,19,18
6741,2019-05-24 00:00:00,,,2021-11-06 14:07:42.1399859,1,19,18
6742,2019-05-25 00:00:00,Weekend,,2021-11-06 14:07:46.2453242,0,,
6743,2019-05-26 00:00:00,Weekend,,2021-11-06 14:07:46.3539619,0,,
6744,2019-05-27 00:00:00,,,2021-11-06 14:07:46.4578267,1,19,18
6745,2019-05-28 00:00:00,,,2021-11-06 14:07:50.3261593,1,19,18
6746,2019-05-29 00:00:00,,,2021-11-06 14:07:53.939311,1,19,18
6747,2019-05-30 00:00:00,,,2021-11-06 14:07:57.5992207,1,19,18
6748,2019-05-31 00:00:00,,,2021-11-06 14:08:01.6262299,1,19,18
6749,2019-06-01 00:00:00,Weekend,,2021-11-06 14:08:05.6201905,0,,
6750,2019-06-02 00:00:00,Weekend,,2021-11-06 14:08:05.7107287,0,,
6751,2019-06-03 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 14:08:05.8076155,0,,
6752,2019-06-04 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 14:08:06.2798596,0,,
6753,2019-06-05 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 14:08:06.5888876,0,,
6754,2019-06-06 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 14:08:06.8566531,0,,
6755,2019-06-07 00:00:00,,,2021-11-06 14:08:07.1187852,1,19,18
6756,2019-06-08 00:00:00,Weekend,,2021-11-06 14:08:10.8480572,0,,
6757,2019-06-09 00:00:00,Weekend,,2021-11-06 14:08:10.9428013,0,,
6758,2019-06-10 00:00:00,,,2021-11-06 14:08:11.0326093,1,19,18
6759,2019-06-11 00:00:00,,,2021-11-06 14:08:14.9413757,1,19,18
6760,2019-06-12 00:00:00,,,2021-11-06 14:08:18.7122563,1,19,18
6761,2019-06-13 00:00:00,,,2021-11-06 14:08:22.5577924,1,19,18
6762,2019-06-14 00:00:00,,,2021-11-06 14:08:26.6222427,1,19,18
6763,2019-06-15 00:00:00,Weekend,,2021-11-06 14:08:30.5566234,0,,
6764,2019-06-16 00:00:00,Weekend,,2021-11-06 14:08:30.6491537,0,,
6765,2019-06-17 00:00:00,,,2021-11-06 14:08:30.7491329,1,19,18
6766,2019-06-18 00:00:00,,,2021-11-06 14:08:34.8293623,1,19,18
6767,2019-06-19 00:00:00,,,2021-11-06 14:08:39.1920614,1,19,18
6768,2019-06-20 00:00:00,,,2021-11-06 14:08:42.9670943,1,19,18
6769,2019-06-21 00:00:00,,,2021-11-06 14:08:47.0702583,1,19,18
6770,2019-06-22 00:00:00,Weekend,,2021-11-06 14:08:50.9363505,0,,
6771,2019-06-23 00:00:00,Weekend,,2021-11-06 14:08:51.032064,0,,
6772,2019-06-24 00:00:00,,,2021-11-06 14:08:51.1293531,1,19,18
6773,2019-06-25 00:00:00,,,2021-11-06 14:08:55.0176461,1,19,18
6774,2019-06-26 00:00:00,,,2021-11-06 14:08:59.1446618,1,19,18
6775,2019-06-27 00:00:00,,,2021-11-06 14:09:03.0552731,1,19,18
6776,2019-06-28 00:00:00,,,2021-11-06 14:09:06.7985831,1,19,18
6777,2019-06-29 00:00:00,Weekend,,2021-11-06 14:09:10.819071,0,,
6778,2019-06-30 00:00:00,Weekend,,2021-11-06 14:09:10.9366364,0,,
6779,2019-07-01 00:00:00,,,2021-11-06 14:09:11.0486999,1,19,18
6780,2019-07-02 00:00:00,,,2021-11-06 14:09:25.1332989,1,19,18
6781,2019-07-03 00:00:00,,,2021-11-06 14:09:29.3417829,1,19,18
6782,2019-07-04 00:00:00,,,2021-11-06 14:09:33.2934617,1,19,18
6783,2019-07-05 00:00:00,,,2021-11-06 14:09:37.1765341,1,19,18
6784,2019-07-06 00:00:00,Weekend,,2021-11-06 14:09:42.3716842,0,,
6785,2019-07-07 00:00:00,Weekend,,2021-11-06 14:09:42.4844304,0,,
6786,2019-07-08 00:00:00,,,2021-11-06 14:09:42.5959837,1,19,18
6787,2019-07-09 00:00:00,,,2021-11-06 14:09:46.4960543,1,19,18
6788,2019-07-10 00:00:00,,,2021-11-06 14:09:50.2912461,1,19,18
6789,2019-07-11 00:00:00,,,2021-11-06 14:09:54.1458864,1,19,18
6790,2019-07-12 00:00:00,,,2021-11-06 14:09:57.990023,1,19,18
6791,2019-07-13 00:00:00,Weekend,,2021-11-06 14:10:02.0646356,0,,
6792,2019-07-14 00:00:00,Weekend,,2021-11-06 14:10:02.1838612,0,,
6793,2019-07-15 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 14:10:02.2850302,0,,
6794,2019-07-16 00:00:00,,,2021-11-06 14:10:02.5416316,1,19,18
6795,2019-07-17 00:00:00,,,2021-11-06 14:10:06.7097176,1,19,18
6796,2019-07-18 00:00:00,,,2021-11-06 14:10:10.8602953,1,19,18
6797,2019-07-19 00:00:00,,,2021-11-06 14:10:14.8784801,1,19,18
6798,2019-07-20 00:00:00,Weekend,,2021-11-06 14:10:18.8307429,0,,
6799,2019-07-21 00:00:00,Weekend,,2021-11-06 14:10:18.9310512,0,,
6800,2019-07-22 00:00:00,,,2021-11-06 14:10:19.0338983,1,19,18
6801,2019-07-23 00:00:00,,,2021-11-06 14:10:24.2824171,1,19,18
6802,2019-07-24 00:00:00,,,2021-11-06 14:10:29.3628981,1,19,18
6803,2019-07-25 00:00:00,,,2021-11-06 14:10:33.3336315,1,19,18
6804,2019-07-26 00:00:00,,,2021-11-06 14:10:37.5519967,1,19,18
6805,2019-07-27 00:00:00,Weekend,,2021-11-06 14:10:41.6788311,0,,
6806,2019-07-28 00:00:00,Weekend,,2021-11-06 14:10:41.816389,0,,
6807,2019-07-29 00:00:00,,,2021-11-06 14:10:41.9376258,1,19,18
6808,2019-07-30 00:00:00,,,2021-11-06 14:10:46.1140971,1,19,18
6809,2019-07-31 00:00:00,,,2021-11-06 14:10:50.3156546,1,19,18
6810,2019-08-01 00:00:00,,,2021-11-06 14:10:54.8377094,1,19,18
6811,2019-08-02 00:00:00,,,2021-11-06 14:11:09.2866931,1,19,18
6812,2019-08-03 00:00:00,Weekend,,2021-11-06 14:11:14.1472826,0,,
6813,2019-08-04 00:00:00,Weekend,,2021-11-06 14:11:14.2595666,0,,
6814,2019-08-05 00:00:00,,,2021-11-06 14:11:14.3619105,1,19,18
6815,2019-08-06 00:00:00,,,2021-11-06 14:11:18.5076689,1,19,18
6816,2019-08-07 00:00:00,,,2021-11-06 14:11:22.498729,1,19,18
6817,2019-08-08 00:00:00,,,2021-11-06 14:11:26.6114959,1,19,18
6818,2019-08-09 00:00:00,,,2021-11-06 14:11:30.7782995,1,19,18
6819,2019-08-10 00:00:00,Weekend,,2021-11-06 14:11:34.9063339,0,,
6820,2019-08-11 00:00:00,Weekend,,2021-11-06 14:11:35.0151829,0,,
6821,2019-08-12 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 14:11:35.1222659,0,,
6822,2019-08-13 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 14:11:35.4527189,0,,
6823,2019-08-14 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 14:11:35.7217717,0,,
6824,2019-08-15 00:00:00,,,2021-11-06 14:11:35.9988007,1,19,18
6825,2019-08-16 00:00:00,,,2021-11-06 14:11:40.0390059,1,19,18
6826,2019-08-17 00:00:00,Weekend,,2021-11-06 14:11:44.5347805,0,,
6827,2019-08-18 00:00:00,Weekend,,2021-11-06 14:11:44.6465873,0,,
6828,2019-08-19 00:00:00,,,2021-11-06 14:11:44.7489933,1,19,18
6829,2019-08-20 00:00:00,,,2021-11-06 14:11:48.8623065,1,19,18
6830,2019-08-21 00:00:00,,,2021-11-06 14:11:53.0100887,1,19,18
6831,2019-08-22 00:00:00,,,2021-11-06 14:11:58.2014145,1,19,18
6832,2019-08-23 00:00:00,,,2021-11-06 14:12:02.38179,1,19,18
6833,2019-08-24 00:00:00,Weekend,,2021-11-06 14:12:06.5697435,0,,
6834,2019-08-25 00:00:00,Weekend,,2021-11-06 14:12:06.6825337,0,,
6835,2019-08-26 00:00:00,,,2021-11-06 14:12:06.7954905,1,19,18
6836,2019-08-27 00:00:00,,,2021-11-06 14:12:11.0006618,1,19,18
6837,2019-08-28 00:00:00,,,2021-11-06 14:12:15.2165872,1,19,18
6838,2019-08-29 00:00:00,,,2021-11-06 14:12:19.4263449,1,19,18
6839,2019-08-30 00:00:00,No data exists,The remote server returned an error: (404) Not Found.,2021-11-06 14:12:23.6807378,0,,
6840,2019-08-31 00:00:00,Weekend,,2021-11-06 14:12:24.1188355,0,,
6841,2019-09-01 00:00:00,Weekend,,2021-11-06 14:12:24.2296126,0,,
6842,2019-09-02 00:00:00,,,2021-11-06 14:12:24.3449028,1,19,18
6843,2019-09-03 00:00:00,,,2021-11-06 14:12:28.5818038,1,19,18
6844,2019-09-04 00:00:00,,,2021-11-06 14:12:33.2469069,1,19,18
6845,2019-09-05 00:00:00,,,2021-11-06 14:12:37.9308051,1,19,18
6846,2019-09-06 00:00:00,,,2021-11-06 14:12:42.5281577,1,19,18
6847,2019-09-07 00:00:00,Weekend,,2021-11-06 14:12:47.3477688,0,,
6848,2019-09-08 00:00:00,Weekend,,2021-11-06 14:12:47.4798864,0,,
6849,2019-09-09 00:00:00,,,2021-11-06 14:12:47.5920934,1,19,18
6850,2019-09-10 00:00:00,,,2021-11-06 14:12:51.9359647,1,19,18
6851,2019-09-11 00:00:00,,,2021-11-06 14:12:56.2240344,1,19,18
6852,2019-09-12 00:00:00,,,2021-11-06 14:13:00.5014836,1,19,18
6853,2019-09-13 00:00:00,,,2021-11-06 14:13:05.0488718,1,19,18
6854,2019-09-14 00:00:00,Weekend,,2021-11-06 14:13:10.681876,0,,
6855,2019-09-15 00:00:00,Weekend,,2021-11-06 14:13:10.808203,0,,
6856,2019-09-16 00:00:00,,,2021-11-06 14:13:10.9228393,1,19,18
6857,2019-09-17 00:00:00,,,2021-11-06 14:13:15.8918399,1,19,18
6858,2019-09-18 00:00:00,,,2021-11-06 14:13:20.8866953,1,19,18
6859,2019-09-19 00:00:00,,,2021-11-06 14:13:25.785172,1,19,18
6860,2019-09-20 00:00:00,,,2021-11-06 14:13:30.7400796,1,19,18
6861,2019-09-21 00:00:00,Weekend,,2021-11-06 14:13:35.2215003,0,,
6862,2019-09-22 00:00:00,Weekend,,2021-11-06 14:13:35.3306005,0,,
6863,2019-09-23 00:00:00,,,2021-11-06 14:13:35.4371108,1,19,18
6864,2019-09-24 00:00:00,,,2021-11-06 14:13:39.983278,1,19,18
6865,2019-09-25 00:00:00,,,2021-11-06 14:13:44.6488712,1,19,18
6866,2019-09-26 00:00:00,,,2021-11-06 14:13:49.3440915,1,19,18
6867,2019-09-27 00:00:00,,,2021-11-06 14:13:54.0251126,1,19,18
6868,2019-09-28 00:00:00,Weekend,,2021-11-06 14:13:58.8616582,0,,
6869,2019-09-29 00:00:00,Weekend,,2021-11-06 14:13:58.9787096,0,,
6870,2019-09-30 00:00:00,,,2021-11-06 14:13:59.1154529,1,19,18
6871,2019-10-01 00:00:00,,,2021-11-06 14:14:03.6916265,1,19,18
6872,2019-10-02 00:00:00,,,2021-11-06 14:14:30.7138994,1,19,18
6873,2019-10-03 00:00:00,,,2021-11-06 14:14:31.7787043,1,19,18
6874,2019-10-04 00:00:00,,,2021-11-06 14:14:32.2087401,1,19,18
6875,2019-10-05 00:00:00,Weekend,,2021-11-06 14:14:32.5809877,0,,
6876,2019-10-06 00:00:00,Weekend,,2021-11-06 14:14:32.5903354,0,,
6877,2019-10-07 00:00:00,,,2021-11-06 14:14:32.5997138,1,19,18
6878,2019-10-08 00:00:00,,,2021-11-06 14:14:32.9394758,1,19,18
6879,2019-10-09 00:00:00,,,2021-11-06 14:14:33.2948172,1,19,18
6880,2019-10-10 00:00:00,,,2021-11-06 14:14:33.6889609,1,19,18
6881,2019-10-11 00:00:00,,,2021-11-06 14:14:34.0454388,1,19,18
6882,2019-10-12 00:00:00,Weekend,,2021-11-06 14:14:34.4001103,0,,
6883,2019-10-13 00:00:00,Weekend,,2021-11-06 14:14:34.4132392,0,,
6884,2019-10-14 00:00:00,,,2021-11-06 14:14:34.4256725,1,19,18
6885,2019-10-15 00:00:00,,,2021-11-06 14:14:34.8349386,1,19,18
6886,2019-10-16 00:00:00,,,2021-11-06 14:14:35.2569781,1,19,18
6887,2019-10-17 00:00:00,,,2021-11-06 14:14:35.6400901,1,19,18
6888,2019-10-18 00:00:00,,,2021-11-06 14:14:36.0592963,1,19,18
6889,2019-10-19 00:00:00,Weekend,,2021-11-06 14:14:36.5131562,0,,
6890,2019-10-20 00:00:00,Weekend,,2021-11-06 14:14:36.5256556,0,,
6891,2019-10-21 00:00:00,,,2021-11-06 14:14:36.5385421,1,19,18
6892,2019-10-22 00:00:00,,,2021-11-06 14:14:36.9968632,1,19,18
6893,2019-10-23 00:00:00,,,2021-11-06 14:14:37.4426747,1,19,18
